customer_id,signup_date,segment,company_size,industry,tier,price_offered,discount_type,discount_percent,final_price,converted,engagement_score
CUST-07373,2022-05-25,enterprise,200+,Finance,Enterprise,249,annual_upfront,0.25,186.75,False,44.3732334744244
CUST-07374,2023-12-23,startup,1-10,Retail,Basic,24,early_bird,0.15,20.4,False,42.29577019327007
CUST-07375,2022-10-18,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,42.16511637175217
CUST-07376,2023-08-11,smb,11-50,Other,Pro,99,none,0.0,99.0,False,63.551313046704514
CUST-07377,2022-09-08,mid_market,51-200,Other,Pro,99,annual_upfront,0.25,74.25,False,50.70841427462571
CUST-07378,2022-06-25,smb,11-50,Finance,Enterprise,249,annual_upfront,0.25,186.75,False,71.88293173476642
CUST-07379,2022-03-14,smb,11-50,Technology,Pro,99,seasonal,0.2,79.2,False,56.65490607818001
CUST-07380,2022-11-15,startup,1-10,Retail,Pro,79,early_bird,0.15,67.14999999999999,False,65.05906639432966
CUST-07381,2023-09-20,startup,1-10,Finance,Basic,39,annual_upfront,0.25,29.25,False,29.545136615249962
CUST-07382,2022-12-13,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,60.89234687794821
CUST-07383,2023-07-08,mid_market,51-200,Healthcare,Enterprise,249,none,0.0,249.0,False,64.56817340932878
CUST-07384,2023-03-31,mid_market,51-200,Healthcare,Pro,79,none,0.0,79.0,False,70.00082633331928
CUST-07385,2022-02-21,smb,11-50,Healthcare,Pro,99,none,0.0,99.0,False,48.084943733284746
CUST-07386,2022-05-14,smb,11-50,Technology,Pro,99,retention,0.3,69.3,False,68.05572170647514
CUST-07387,2022-01-30,smb,11-50,Technology,Pro,99,early_bird,0.15,84.14999999999999,False,56.58933420048092
CUST-07388,2023-04-28,smb,11-50,Finance,Basic,39,none,0.0,39.0,False,92.3797678613649
CUST-07389,2023-11-23,startup,1-10,Healthcare,Basic,29,seasonal,0.2,23.200000000000003,False,68.02674770216066
CUST-07390,2022-02-21,mid_market,51-200,Healthcare,Enterprise,199,none,0.0,199.0,False,47.040655178637344
CUST-07391,2022-04-19,startup,1-10,Technology,Basic,29,annual_upfront,0.25,21.75,False,64.95576428199344
CUST-07392,2023-01-28,mid_market,51-200,Healthcare,Pro,89,annual_upfront,0.25,66.75,False,67.25774467794567
CUST-07393,2022-02-25,startup,1-10,Finance,Basic,39,annual_upfront,0.25,29.25,False,49.10099375089943
CUST-07394,2022-03-30,smb,11-50,Other,Pro,99,early_bird,0.15,84.14999999999999,False,79.01823804435072
CUST-07395,2023-03-13,mid_market,51-200,Retail,Pro,79,none,0.0,79.0,False,66.12900626697432
CUST-07396,2023-02-06,mid_market,51-200,Retail,Pro,99,seasonal,0.2,79.2,True,74.01532813555393
CUST-07397,2022-07-03,smb,11-50,Healthcare,Pro,99,early_bird,0.15,84.14999999999999,False,57.95246393764083
CUST-07398,2023-12-23,startup,1-10,Finance,Pro,69,none,0.0,69.0,True,34.70934929701004
CUST-07399,2023-09-03,smb,11-50,Technology,Basic,29,early_bird,0.15,24.65,False,75.3121069080085
CUST-07400,2023-08-30,smb,11-50,Retail,Basic,24,retention,0.3,16.799999999999997,False,52.859455947106056
CUST-07401,2023-10-07,smb,11-50,Retail,Basic,29,none,0.0,29.0,False,12.04398356728247
CUST-07402,2023-12-08,smb,11-50,Healthcare,Pro,79,annual_upfront,0.25,59.25,False,56.50254130111404
CUST-07403,2023-12-18,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,85.27366981736924
CUST-07404,2023-04-02,smb,11-50,Retail,Pro,79,none,0.0,79.0,False,43.44246358656192
CUST-07405,2023-09-24,startup,1-10,Healthcare,Pro,79,early_bird,0.15,67.14999999999999,False,74.87533042005299
CUST-07406,2022-12-31,startup,1-10,Finance,Basic,34,none,0.0,34.0,False,50.51648156939936
CUST-07407,2022-11-16,smb,11-50,Technology,Pro,69,none,0.0,69.0,False,19.61367456446925
CUST-07408,2022-12-07,startup,1-10,Technology,Basic,34,annual_upfront,0.25,25.5,True,49.86319145586725
CUST-07409,2022-07-22,enterprise,200+,Technology,Pro,79,none,0.0,79.0,False,66.56673687989095
CUST-07410,2023-11-18,startup,1-10,Other,Pro,99,none,0.0,99.0,False,76.34382762534632
CUST-07411,2023-07-01,smb,11-50,Technology,Basic,29,seasonal,0.2,23.200000000000003,False,68.72457969380578
CUST-07412,2022-03-22,mid_market,51-200,Finance,Pro,99,early_bird,0.15,84.14999999999999,False,86.28147325002583
CUST-07413,2023-04-22,startup,1-10,Other,Pro,69,none,0.0,69.0,True,42.00362770223207
CUST-07414,2023-08-05,mid_market,51-200,Finance,Pro,99,none,0.0,99.0,False,14.892500998118477
CUST-07415,2022-05-15,startup,1-10,Finance,Enterprise,179,early_bird,0.15,152.15,False,56.29988679929349
CUST-07416,2022-04-06,startup,1-10,Technology,Basic,24,annual_upfront,0.25,18.0,True,69.75221906304847
CUST-07417,2023-12-17,startup,1-10,Other,Basic,29,none,0.0,29.0,False,14.505274444602339
CUST-07418,2023-04-25,smb,11-50,Healthcare,Basic,34,retention,0.3,23.799999999999997,False,44.656344449087484
CUST-07419,2022-04-10,startup,1-10,Technology,Basic,29,retention,0.3,20.299999999999997,True,51.33583923475182
CUST-07420,2023-04-12,mid_market,51-200,Other,Basic,39,retention,0.3,27.299999999999997,False,55.872857796187624
CUST-07421,2022-11-14,smb,11-50,Retail,Pro,69,none,0.0,69.0,False,62.855497802860285
CUST-07422,2023-12-02,smb,11-50,Finance,Basic,29,none,0.0,29.0,False,87.55595734902849
CUST-07423,2023-10-22,smb,11-50,Finance,Basic,29,none,0.0,29.0,False,39.00234840434316
CUST-07424,2023-12-29,startup,1-10,Retail,Basic,29,annual_upfront,0.25,21.75,False,38.89969164851516
CUST-07425,2023-04-22,smb,11-50,Technology,Basic,29,none,0.0,29.0,False,18.245590841742835
CUST-07426,2023-04-27,startup,1-10,Healthcare,Pro,69,none,0.0,69.0,False,20.1891263749407
CUST-07427,2022-08-26,mid_market,51-200,Finance,Pro,89,none,0.0,89.0,False,42.21273745913386
CUST-07428,2022-08-18,smb,11-50,Other,Pro,99,retention,0.3,69.3,False,59.17827065098553
CUST-07429,2022-05-28,smb,11-50,Technology,Pro,79,none,0.0,79.0,True,46.51748015298897
CUST-07430,2023-09-24,startup,1-10,Finance,Basic,29,none,0.0,29.0,False,16.55973349209369
CUST-07431,2022-09-22,startup,1-10,Retail,Basic,39,none,0.0,39.0,False,87.1979691944892
CUST-07432,2023-01-08,smb,11-50,Healthcare,Pro,79,none,0.0,79.0,True,81.70750906883434
CUST-07433,2023-02-06,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,7.605219355458054
CUST-07434,2022-07-07,smb,11-50,Retail,Basic,34,none,0.0,34.0,False,34.61301522275485
CUST-07435,2023-12-18,startup,1-10,Retail,Basic,24,none,0.0,24.0,False,71.2346070287215
CUST-07436,2023-11-13,smb,11-50,Technology,Pro,79,annual_upfront,0.25,59.25,False,43.9489633283614
CUST-07437,2022-12-05,mid_market,51-200,Technology,Basic,24,none,0.0,24.0,True,51.24808600415142
CUST-07438,2022-11-29,mid_market,51-200,Other,Enterprise,199,early_bird,0.15,169.15,False,31.638980260604328
CUST-07439,2023-04-10,startup,1-10,Finance,Basic,39,seasonal,0.2,31.200000000000003,False,64.04556862732018
CUST-07440,2023-05-15,startup,1-10,Other,Pro,99,seasonal,0.2,79.2,False,47.33331966798159
CUST-07441,2022-01-31,mid_market,51-200,Finance,Pro,69,none,0.0,69.0,False,26.109605121417662
CUST-07442,2022-03-08,smb,11-50,Healthcare,Pro,99,early_bird,0.15,84.14999999999999,False,46.712100863026855
CUST-07443,2023-05-02,startup,1-10,Finance,Basic,34,seasonal,0.2,27.200000000000003,False,26.731285192553923
CUST-07444,2022-04-26,startup,1-10,Healthcare,Basic,34,annual_upfront,0.25,25.5,False,54.95771367271698
CUST-07445,2022-12-26,mid_market,51-200,Technology,Enterprise,229,early_bird,0.15,194.65,False,22.004910394196106
CUST-07446,2023-05-06,smb,11-50,Finance,Basic,34,none,0.0,34.0,False,79.4291996934301
CUST-07447,2023-04-18,mid_market,51-200,Other,Enterprise,249,retention,0.3,174.29999999999998,False,94.48867639946532
CUST-07448,2022-06-24,smb,11-50,Other,Pro,79,none,0.0,79.0,False,64.5518171100133
CUST-07449,2022-10-17,startup,1-10,Finance,Enterprise,199,none,0.0,199.0,False,48.00739258425591
CUST-07450,2022-12-23,mid_market,51-200,Finance,Pro,99,none,0.0,99.0,False,57.39948811715879
CUST-07451,2023-09-11,mid_market,51-200,Technology,Enterprise,229,annual_upfront,0.25,171.75,False,61.40127181745212
CUST-07452,2023-08-12,enterprise,200+,Healthcare,Enterprise,179,none,0.0,179.0,False,53.73689653784365
CUST-07453,2022-05-11,startup,1-10,Retail,Pro,79,none,0.0,79.0,False,61.77326495398161
CUST-07454,2023-06-05,smb,11-50,Other,Pro,99,annual_upfront,0.25,74.25,False,34.38644480380083
CUST-07455,2022-04-16,startup,1-10,Healthcare,Basic,29,early_bird,0.15,24.65,True,44.159580333317386
CUST-07456,2023-02-20,smb,11-50,Technology,Pro,99,early_bird,0.15,84.14999999999999,False,14.406019844521131
CUST-07457,2022-04-20,mid_market,51-200,Other,Pro,69,none,0.0,69.0,True,55.566245855449914
CUST-07458,2022-11-30,startup,1-10,Healthcare,Enterprise,199,annual_upfront,0.25,149.25,False,22.34236883360951
CUST-07459,2023-07-24,mid_market,51-200,Healthcare,Pro,79,retention,0.3,55.3,True,48.429796405626014
CUST-07460,2023-10-28,smb,11-50,Other,Basic,34,none,0.0,34.0,False,51.90823523059436
CUST-07461,2022-03-14,smb,11-50,Healthcare,Pro,69,none,0.0,69.0,False,77.41834315727563
CUST-07462,2022-11-06,mid_market,51-200,Technology,Enterprise,179,none,0.0,179.0,False,11.006834685095425
CUST-07463,2023-06-30,mid_market,51-200,Technology,Basic,24,seasonal,0.2,19.200000000000003,False,77.61068851163996
CUST-07464,2023-04-18,smb,11-50,Healthcare,Basic,34,early_bird,0.15,28.9,False,52.85245295442944
CUST-07465,2023-02-15,startup,1-10,Technology,Basic,39,seasonal,0.2,31.200000000000003,False,79.63413192988683
CUST-07466,2023-08-28,startup,1-10,Finance,Basic,29,annual_upfront,0.25,21.75,False,59.96373763918164
CUST-07467,2023-02-28,smb,11-50,Other,Basic,39,annual_upfront,0.25,29.25,False,35.391313165125055
CUST-07468,2022-09-02,enterprise,200+,Healthcare,Pro,69,annual_upfront,0.25,51.75,False,53.66143076656509
CUST-07469,2023-09-28,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,69.70217615584093
CUST-07470,2022-09-07,startup,1-10,Other,Basic,39,retention,0.3,27.299999999999997,False,9.369662045708402
CUST-07471,2023-07-16,startup,1-10,Retail,Basic,34,seasonal,0.2,27.200000000000003,False,43.93856813392254
CUST-07472,2022-06-12,startup,1-10,Technology,Basic,29,none,0.0,29.0,False,71.82744245285495
CUST-07473,2023-05-09,smb,11-50,Retail,Pro,79,annual_upfront,0.25,59.25,False,91.19730937021545
CUST-07474,2023-01-29,mid_market,51-200,Technology,Enterprise,179,early_bird,0.15,152.15,False,14.421631116699803
CUST-07475,2022-03-09,startup,1-10,Other,Pro,99,none,0.0,99.0,True,27.56497142012645
CUST-07476,2022-12-15,startup,1-10,Retail,Pro,69,seasonal,0.2,55.2,False,40.50001908449708
CUST-07477,2022-08-02,smb,11-50,Technology,Enterprise,199,annual_upfront,0.25,149.25,False,22.8095453417853
CUST-07478,2023-12-12,smb,11-50,Finance,Pro,99,none,0.0,99.0,False,8.562325491426753
CUST-07479,2023-08-29,mid_market,51-200,Other,Enterprise,179,early_bird,0.15,152.15,True,77.28922552512562
CUST-07480,2023-03-18,mid_market,51-200,Other,Pro,79,annual_upfront,0.25,59.25,True,18.83109537846543
CUST-07481,2023-03-22,smb,11-50,Other,Basic,24,none,0.0,24.0,False,59.254981021524664
CUST-07482,2023-08-04,startup,1-10,Technology,Basic,29,none,0.0,29.0,False,23.450902527344358
CUST-07483,2022-12-17,startup,1-10,Retail,Basic,29,annual_upfront,0.25,21.75,True,88.89481201720622
CUST-07484,2023-07-12,startup,1-10,Other,Basic,34,early_bird,0.15,28.9,False,74.96215458356211
CUST-07485,2023-12-12,startup,1-10,Other,Basic,24,none,0.0,24.0,False,20.82260096046214
CUST-07486,2022-08-30,smb,11-50,Retail,Pro,99,none,0.0,99.0,False,24.884383295235825
CUST-07487,2022-06-27,startup,1-10,Healthcare,Basic,29,early_bird,0.15,24.65,False,14.666348034081567
CUST-07488,2023-11-10,smb,11-50,Retail,Basic,34,none,0.0,34.0,False,57.0657421896699
CUST-07489,2023-11-17,startup,1-10,Technology,Basic,24,early_bird,0.15,20.4,False,48.587485263593635
CUST-07490,2022-03-21,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,22.720131343974554
CUST-07491,2023-12-30,smb,11-50,Retail,Pro,79,seasonal,0.2,63.2,False,59.80916793266873
CUST-07492,2023-08-11,smb,11-50,Finance,Pro,79,none,0.0,79.0,False,36.009687591422974
CUST-07493,2023-05-14,startup,1-10,Other,Basic,39,annual_upfront,0.25,29.25,True,44.15357882144707
CUST-07494,2022-04-28,smb,11-50,Technology,Enterprise,179,none,0.0,179.0,False,61.41888334893191
CUST-07495,2023-08-30,smb,11-50,Healthcare,Pro,79,early_bird,0.15,67.14999999999999,False,51.58617723816087
CUST-07496,2023-09-03,startup,1-10,Retail,Basic,24,none,0.0,24.0,False,71.0926413166603
CUST-07497,2023-04-20,smb,11-50,Technology,Pro,89,none,0.0,89.0,False,60.62710374258079
CUST-07498,2022-11-30,startup,1-10,Finance,Pro,89,none,0.0,89.0,False,57.92437903423245
CUST-07499,2023-07-23,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,5.081825351669346
CUST-07500,2022-04-10,smb,11-50,Retail,Basic,29,none,0.0,29.0,False,25.85368151351142
CUST-07501,2023-04-01,mid_market,51-200,Finance,Pro,69,none,0.0,69.0,True,68.83577779330162
CUST-07502,2022-06-30,smb,11-50,Technology,Pro,89,early_bird,0.15,75.64999999999999,False,28.230227905567197
CUST-07503,2022-11-12,mid_market,51-200,Technology,Basic,34,none,0.0,34.0,False,75.23973580748118
CUST-07504,2023-02-20,smb,11-50,Technology,Basic,39,none,0.0,39.0,False,72.10041182411592
CUST-07505,2022-03-13,mid_market,51-200,Finance,Pro,79,annual_upfront,0.25,59.25,True,68.00725833363325
CUST-07506,2023-09-05,smb,11-50,Technology,Pro,99,none,0.0,99.0,False,39.16307216398764
CUST-07507,2022-04-22,mid_market,51-200,Finance,Enterprise,229,none,0.0,229.0,True,45.13348955440401
CUST-07508,2023-12-03,startup,1-10,Healthcare,Basic,24,none,0.0,24.0,False,52.16137958044611
CUST-07509,2023-09-03,smb,11-50,Technology,Enterprise,179,early_bird,0.15,152.15,False,89.44271331349822
CUST-07510,2023-01-24,smb,11-50,Healthcare,Pro,79,retention,0.3,55.3,False,16.588726701339073
CUST-07511,2022-12-02,startup,1-10,Technology,Pro,89,retention,0.3,62.3,False,39.755006308548126
CUST-07512,2023-05-22,smb,11-50,Other,Basic,39,none,0.0,39.0,False,66.54879661992295
CUST-07513,2023-10-23,startup,1-10,Retail,Basic,39,none,0.0,39.0,False,77.48226006324957
CUST-07514,2023-11-08,smb,11-50,Other,Pro,99,none,0.0,99.0,False,30.14418521077651
CUST-07515,2022-03-04,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,19.703966570571225
CUST-07516,2022-04-03,startup,1-10,Retail,Basic,29,none,0.0,29.0,False,57.91988147678163
CUST-07517,2022-08-11,smb,11-50,Retail,Pro,89,early_bird,0.15,75.64999999999999,False,60.96406706014044
CUST-07518,2022-05-23,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,False,71.80010390784311
CUST-07519,2023-08-18,enterprise,200+,Other,Enterprise,229,none,0.0,229.0,False,55.98384057070436
CUST-07520,2023-10-14,mid_market,51-200,Retail,Basic,34,none,0.0,34.0,False,70.02214601276168
CUST-07521,2022-01-01,smb,11-50,Other,Pro,79,none,0.0,79.0,False,84.40013225896082
CUST-07522,2022-05-31,startup,1-10,Retail,Basic,34,none,0.0,34.0,False,60.190649777651494
CUST-07523,2023-11-08,startup,1-10,Healthcare,Basic,29,annual_upfront,0.25,21.75,True,13.863711086975675
CUST-07524,2022-06-02,smb,11-50,Retail,Basic,24,annual_upfront,0.25,18.0,False,58.639280976069074
CUST-07525,2023-04-09,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,62.36772480198775
CUST-07526,2023-06-29,startup,1-10,Finance,Pro,99,annual_upfront,0.25,74.25,False,71.62944420266396
CUST-07527,2022-10-26,smb,11-50,Healthcare,Pro,99,annual_upfront,0.25,74.25,True,23.05426369836858
CUST-07528,2023-02-04,mid_market,51-200,Healthcare,Pro,79,annual_upfront,0.25,59.25,False,48.69774457872093
CUST-07529,2023-09-23,startup,1-10,Finance,Basic,34,seasonal,0.2,27.200000000000003,False,16.35610925344527
CUST-07530,2023-08-15,startup,1-10,Healthcare,Basic,29,early_bird,0.15,24.65,False,47.39671311974688
CUST-07531,2023-04-03,smb,11-50,Technology,Pro,79,retention,0.3,55.3,False,28.849799263762666
CUST-07532,2022-07-20,mid_market,51-200,Healthcare,Pro,69,none,0.0,69.0,False,56.3809189070082
CUST-07533,2022-07-30,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,32.4172887852453
CUST-07534,2023-11-29,startup,1-10,Healthcare,Basic,24,none,0.0,24.0,True,64.9847213929929
CUST-07535,2022-11-21,smb,11-50,Healthcare,Basic,34,none,0.0,34.0,True,87.96565488116148
CUST-07536,2022-11-03,mid_market,51-200,Technology,Enterprise,179,none,0.0,179.0,False,50.382068668650895
CUST-07537,2023-08-07,startup,1-10,Other,Basic,39,none,0.0,39.0,False,40.78806733412342
CUST-07538,2023-11-27,startup,1-10,Retail,Basic,39,early_bird,0.15,33.15,False,68.33260379055181
CUST-07539,2022-11-08,startup,1-10,Technology,Pro,69,none,0.0,69.0,False,69.73722661085588
CUST-07540,2023-03-22,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,14.97384511169549
CUST-07541,2022-12-19,startup,1-10,Retail,Enterprise,229,none,0.0,229.0,False,87.19546067473249
CUST-07542,2022-04-02,smb,11-50,Healthcare,Pro,69,none,0.0,69.0,False,62.52396126291626
CUST-07543,2023-08-20,startup,1-10,Retail,Basic,29,early_bird,0.15,24.65,False,42.91766441573665
CUST-07544,2022-01-09,mid_market,51-200,Retail,Enterprise,179,none,0.0,179.0,False,39.737985603061155
CUST-07545,2023-09-19,smb,11-50,Other,Basic,29,retention,0.3,20.299999999999997,False,44.02667957235869
CUST-07546,2023-06-07,startup,1-10,Retail,Basic,34,none,0.0,34.0,False,79.13702170684724
CUST-07547,2023-02-18,startup,1-10,Retail,Basic,39,none,0.0,39.0,False,33.075429309659334
CUST-07548,2022-05-11,smb,11-50,Retail,Pro,69,none,0.0,69.0,True,68.56494802076091
CUST-07549,2022-10-29,startup,1-10,Technology,Basic,29,annual_upfront,0.25,21.75,True,34.93437609560856
CUST-07550,2022-03-05,startup,1-10,Healthcare,Basic,34,none,0.0,34.0,True,24.837782086171625
CUST-07551,2023-01-14,mid_market,51-200,Finance,Pro,99,none,0.0,99.0,False,87.07266814055488
CUST-07552,2023-07-17,startup,1-10,Other,Basic,29,early_bird,0.15,24.65,False,7.72633244170684
CUST-07553,2022-02-24,smb,11-50,Technology,Pro,89,none,0.0,89.0,False,49.45203356751674
CUST-07554,2022-01-01,mid_market,51-200,Retail,Basic,34,none,0.0,34.0,False,44.90840484944669
CUST-07555,2023-12-22,smb,11-50,Technology,Pro,89,none,0.0,89.0,True,57.806256132149024
CUST-07556,2023-07-28,smb,11-50,Technology,Pro,89,annual_upfront,0.25,66.75,False,41.60311169469138
CUST-07557,2023-01-03,mid_market,51-200,Healthcare,Enterprise,249,annual_upfront,0.25,186.75,False,33.63971643993178
CUST-07558,2022-04-23,startup,1-10,Other,Basic,39,annual_upfront,0.25,29.25,False,64.00869249993458
CUST-07559,2022-10-16,smb,11-50,Retail,Pro,69,seasonal,0.2,55.2,False,54.04955030071541
CUST-07560,2022-02-01,startup,1-10,Retail,Pro,79,seasonal,0.2,63.2,False,45.39224708645631
CUST-07561,2022-08-29,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,77.70649795338203
CUST-07562,2023-03-19,smb,11-50,Finance,Basic,34,none,0.0,34.0,False,24.8656507886351
CUST-07563,2023-12-21,mid_market,51-200,Finance,Pro,69,none,0.0,69.0,False,43.46926666811327
CUST-07564,2023-08-28,smb,11-50,Retail,Pro,89,early_bird,0.15,75.64999999999999,False,66.67286473767668
CUST-07565,2023-02-08,smb,11-50,Retail,Pro,79,none,0.0,79.0,False,29.719685681397173
CUST-07566,2023-10-03,enterprise,200+,Retail,Enterprise,199,none,0.0,199.0,False,59.05659209846444
CUST-07567,2022-11-22,smb,11-50,Finance,Basic,34,annual_upfront,0.25,25.5,False,40.57348943325189
CUST-07568,2023-12-30,startup,1-10,Technology,Pro,69,seasonal,0.2,55.2,True,29.40083234402986
CUST-07569,2023-01-27,startup,1-10,Retail,Basic,39,none,0.0,39.0,False,48.73090097325145
CUST-07570,2023-02-20,startup,1-10,Retail,Basic,29,early_bird,0.15,24.65,True,58.27467098875534
CUST-07571,2023-01-26,enterprise,200+,Healthcare,Enterprise,249,seasonal,0.2,199.20000000000002,False,16.71737746713221
CUST-07572,2023-03-22,mid_market,51-200,Finance,Enterprise,249,seasonal,0.2,199.20000000000002,False,51.442597872194376
CUST-07573,2023-07-13,enterprise,200+,Retail,Pro,69,early_bird,0.15,58.65,False,27.128485448553104
CUST-07574,2022-08-05,startup,1-10,Other,Enterprise,249,none,0.0,249.0,False,31.835415206117347
CUST-07575,2023-11-10,mid_market,51-200,Other,Enterprise,249,seasonal,0.2,199.20000000000002,False,50.454444339889214
CUST-07576,2022-06-27,startup,1-10,Other,Basic,29,none,0.0,29.0,False,6.439981997380937
CUST-07577,2023-05-02,startup,1-10,Technology,Basic,24,none,0.0,24.0,False,75.6098604548263
CUST-07578,2022-05-23,smb,11-50,Retail,Pro,89,early_bird,0.15,75.64999999999999,False,56.21717005181438
CUST-07579,2022-07-12,enterprise,200+,Retail,Enterprise,229,none,0.0,229.0,False,28.211790706898533
CUST-07580,2023-07-23,startup,1-10,Healthcare,Basic,34,seasonal,0.2,27.200000000000003,False,67.15373569678232
CUST-07581,2023-01-29,startup,1-10,Healthcare,Basic,39,early_bird,0.15,33.15,False,45.13850478971776
CUST-07582,2023-01-04,smb,11-50,Technology,Basic,34,none,0.0,34.0,False,55.97847168393707
CUST-07583,2023-03-04,startup,1-10,Technology,Basic,34,none,0.0,34.0,False,70.5111874483674
CUST-07584,2022-06-07,enterprise,200+,Retail,Enterprise,179,none,0.0,179.0,True,79.72638296825858
CUST-07585,2022-10-23,startup,1-10,Finance,Basic,29,none,0.0,29.0,False,40.969947780591454
CUST-07586,2023-11-18,enterprise,200+,Retail,Enterprise,199,none,0.0,199.0,False,36.51621878941451
CUST-07587,2022-05-09,startup,1-10,Technology,Pro,99,none,0.0,99.0,False,9.886556759527227
CUST-07588,2022-05-18,smb,11-50,Technology,Pro,69,none,0.0,69.0,True,55.312153795412065
CUST-07589,2022-01-12,startup,1-10,Other,Pro,99,none,0.0,99.0,False,87.57920125958508
CUST-07590,2022-03-15,startup,1-10,Finance,Enterprise,249,none,0.0,249.0,False,46.03314736625363
CUST-07591,2023-10-26,mid_market,51-200,Technology,Pro,99,none,0.0,99.0,False,25.251257821226776
CUST-07592,2022-01-17,mid_market,51-200,Healthcare,Enterprise,179,early_bird,0.15,152.15,True,67.55756547105742
CUST-07593,2022-05-28,startup,1-10,Retail,Basic,34,annual_upfront,0.25,25.5,False,68.93507927200878
CUST-07594,2023-05-14,smb,11-50,Other,Enterprise,179,annual_upfront,0.25,134.25,True,75.80066264020432
CUST-07595,2023-11-05,startup,1-10,Other,Basic,39,retention,0.3,27.299999999999997,False,74.99011437385889
CUST-07596,2023-03-24,smb,11-50,Other,Basic,24,annual_upfront,0.25,18.0,False,15.429522004051247
CUST-07597,2022-05-20,startup,1-10,Other,Pro,89,annual_upfront,0.25,66.75,True,32.40948801186562
CUST-07598,2022-03-28,smb,11-50,Retail,Pro,69,seasonal,0.2,55.2,False,70.88061945692388
CUST-07599,2022-05-21,startup,1-10,Finance,Basic,24,none,0.0,24.0,True,55.48721643190127
CUST-07600,2023-10-20,mid_market,51-200,Finance,Pro,79,seasonal,0.2,63.2,False,47.2680815403789
CUST-07601,2023-03-02,enterprise,200+,Other,Enterprise,229,none,0.0,229.0,False,75.07462415277347
CUST-07602,2023-04-12,smb,11-50,Finance,Pro,99,early_bird,0.15,84.14999999999999,False,78.06683722744633
CUST-07603,2023-12-14,startup,1-10,Finance,Basic,24,annual_upfront,0.25,18.0,False,70.77530448723776
CUST-07604,2023-09-11,smb,11-50,Finance,Pro,79,early_bird,0.15,67.14999999999999,True,14.99518914914984
CUST-07605,2023-03-12,startup,1-10,Other,Basic,24,early_bird,0.15,20.4,False,22.856278926572433
CUST-07606,2023-10-01,smb,11-50,Technology,Pro,79,seasonal,0.2,63.2,False,69.69090087016122
CUST-07607,2022-07-04,smb,11-50,Healthcare,Pro,79,retention,0.3,55.3,False,53.66483332455574
CUST-07608,2023-04-11,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,12.916098178182708
CUST-07609,2023-06-06,startup,1-10,Other,Pro,69,none,0.0,69.0,True,8.126856412346235
CUST-07610,2023-03-11,startup,1-10,Technology,Pro,89,none,0.0,89.0,True,68.5900876877371
CUST-07611,2023-07-20,startup,1-10,Healthcare,Basic,39,none,0.0,39.0,False,27.318524537632754
CUST-07612,2023-04-06,startup,1-10,Finance,Basic,34,none,0.0,34.0,False,24.20117529894318
CUST-07613,2023-01-29,startup,1-10,Healthcare,Basic,24,retention,0.3,16.799999999999997,False,10.704952357234324
CUST-07614,2022-12-30,startup,1-10,Other,Basic,39,none,0.0,39.0,False,93.40878779836106
CUST-07615,2022-08-20,mid_market,51-200,Healthcare,Pro,99,none,0.0,99.0,False,38.297077883785306
CUST-07616,2022-07-10,smb,11-50,Other,Basic,29,none,0.0,29.0,False,62.577338819369274
CUST-07617,2023-03-11,smb,11-50,Technology,Basic,34,early_bird,0.15,28.9,False,25.59157439142976
CUST-07618,2023-09-12,startup,1-10,Healthcare,Basic,29,none,0.0,29.0,False,65.60901569544623
CUST-07619,2022-01-08,smb,11-50,Finance,Pro,89,none,0.0,89.0,False,30.67957556131709
CUST-07620,2023-08-15,startup,1-10,Retail,Basic,34,seasonal,0.2,27.200000000000003,False,46.33968956381829
CUST-07621,2023-05-26,mid_market,51-200,Finance,Enterprise,199,early_bird,0.15,169.15,False,15.834665255083497
CUST-07622,2022-08-31,enterprise,200+,Other,Enterprise,199,none,0.0,199.0,False,64.99266671899771
CUST-07623,2023-12-31,enterprise,200+,Finance,Enterprise,179,none,0.0,179.0,False,89.71433701955738
CUST-07624,2023-05-29,startup,1-10,Technology,Basic,39,seasonal,0.2,31.200000000000003,True,56.20472978113371
CUST-07625,2022-10-03,startup,1-10,Technology,Basic,29,none,0.0,29.0,False,54.7823963302105
CUST-07626,2023-02-25,enterprise,200+,Technology,Enterprise,179,none,0.0,179.0,True,53.393327139361425
CUST-07627,2023-07-14,mid_market,51-200,Other,Pro,69,none,0.0,69.0,False,53.66224291118743
CUST-07628,2023-08-14,startup,1-10,Technology,Pro,99,none,0.0,99.0,False,35.28087820005006
CUST-07629,2023-01-11,startup,1-10,Finance,Basic,24,seasonal,0.2,19.200000000000003,False,66.63636158814865
